periodo,observado,previsto,erro_abs,erro_pct
2026-S21,6.0,8.766666666666666,2.7666666666666657,46.1111111111111
2026-S22,8.0,7.018749999999999,0.9812500000000011,12.265625000000014
2026-S23,6.0,7.38125,1.3812499999999996,23.020833333333325
2026-S24,8.0,5.802083333333334,2.197916666666666,27.473958333333325
2026-S25,5.0,8.502083333333333,3.502083333333333,70.04166666666667
2026-S26,6.0,7.266666666666666,1.2666666666666657,21.111111111111093
2026-S27,3.0,5.981249999999999,2.9812499999999993,99.37499999999999
2026-S28,1.0,4.8625,3.8625,386.25
